X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
1279590.1805391,222894.360088199,11107,12457,1279590.18067,222894.35996,30578,13,45114,CNTRL,28TH AVE AND E YESLER WAY,3, ,NONE,-122.295987240401,47.6016545185584
1257750.31088473,191594.31807214,11108,18728,1257750.31095,191594.31794,37971,13,300112,SW,39TH AVE SW AND SW 99TH ST,0, ,NONE,-122.381941697746,47.5146907949156
1263598.78897072,254319.609912381,11109,5151,1263598.78891,254319.60978,24058,13,3116,NW,6TH AVE NW AND NW 80TH ST,2, ,NONE,-122.363325853016,47.6869377901704
1266240.08458942,254268.273080319,11110,5162,1266240.08453,254268.27308,24283,13,4522,NW,DAYTON AVE N AND N 80TH ST,2, ,NONE,-122.352600089809,47.6869405260579
1281894.31308545,243827.895341635,11111,8028,1281894.31302,243827.89521,27410,13,25521,NE,37TH AVE NE AND NE 42ND ST,0, ,NONE,-122.288253474031,47.6591529805195
1262882.37706599,251637.319349632,11112,5807,1262882.377,251637.31935,24183,13,3733,BLRD,8TH AVE NW AND NW 70TH ST,2, ,NONE,-122.366017053051,47.6795467125599
1258338.98390934,213803.339598879,11113,14021,1258338.98397,213803.33966,31818,13,54106,SW,39TH AVE SW AND SW HANFORD ST,3, ,NONE,-122.381367747275,47.5755967872094
1276789.85023223,216696.982417852,11114,13448,1276789.85017,216696.98242,31559,13,52552,GRDWM,20TH AVE S AND S HILL ST,0, ,NONE,-122.306854994811,47.5845211122858
1269275.70942454,225514.870938882,11115,12031,1269275.70949,225514.87094,29600,13,39331,DWNTN,2ND AVE AND UNION ST,1, ,CITY,-122.337995360633,47.6082921650068
1289719.16128547,188602.398197085,11116,19326,1289719.16116,188602.39807,38238,13,306318,SE,65TH AVE S AND S PRENTICE ST,0, ,NONE,-122.252374726113,47.5081797486675
1266330.37476552,270367.579464808,11117,2534,1266330.3747,270367.57934,35791,13,219522,NW,N 141ST CT AND DEAD END,0, ,NONE,-122.353524681842,47.7310727296067
1266014.84484519,242770.570028543,11118,8332,1266014.84497,242770.57016,26986,13,22572,LKUN,DAYTON AVE N AND N 40TH ST,0, ,NONE,-122.352592886038,47.6554137044046
1279052.33125855,233705.429347262,11119,10467,1279052.33132,233705.42941,29198,13,37112,E,26TH AVE E AND E LEE ST,0, ,NONE,-122.299001494554,47.6312595325434
1274879.19915827,255350.523897424,11120,4917,1274879.19929,255350.52383,37552,13,233343,N,ROOSEVELT WAY NE AND NE 85TH ST,1, ,NONE,-122.317616292238,47.6903690859771
1285527.34585717,186220.474162638,11121,19787,1285527.34599,186220.47423,38388,13,316504,SE,BEACON AVE S AND S AVON W ST,3, ,NONE,-122.269152522301,47.5014377037922
1277305.43941675,205982.69082287,11122,15841,1277305.43929,205982.69069,33336,13,65541,GRDWM,S BENNETT ST AND S PEARL ST,0, ,NONE,-122.303936602151,47.5551803841133
1272798.50744414,215055.217680171,11123,13769,1272798.50732,215055.21781,31297,13,51314,GRDWM,8TH E AVE S AND S LANDER N ST,2, ,NONE,-122.322896302453,47.5798104200491
1280691.29382023,221532.114454806,11124,12663,1280691.29376,221532.11458,30616,13,45155,CNTRL,32ND AVE S AND S KING ST,0, ,NONE,-122.291420201486,47.597977888729
1262006.5907611,257681.06156382,11125,4382,1262006.59076,257681.06156,37241,13,231717,BLRD,11TH AVE NW AND NW 92ND ST,0, ,NONE,-122.370061443369,47.6960643539851
1253171.15696004,207953.106504887,11126,15407,1253171.15702,207953.10657,32751,13,60116,SW,55TH AVE SW AND DEAD END S,0, ,NONE,-122.401817036466,47.5592748582568
1286324.93254599,188565.085941046,11127,19330,1286324.93242,188565.08581,38314,13,306709,SE,S PRENTICE ST AND DEAD END,0, ,NONE,-122.266102961191,47.5079050707993
1278033.3811775,247689.900401592,11128,6892,1278033.38118,247689.90047,26005,13,15542,NE,NE PARK RD AND NE RAVENNA WB BV,3, ,NONE,-122.304217246232,47.6695375006822
1267850.22571108,238556.737576231,11129,9274,1267850.22571,238556.7377,27998,13,29102,MGNL-QA,WESTLAKE AVE N AND NEWELL ST,1, ,NONE,-122.344811347182,47.6439628517668
1250483.99401329,214969.641040087,11130,13777,1250483.99389,214969.6411,30970,13,47704,SW,63RD AVE SW AND ALKI AVE SW,2, ,NONE,-122.413281347824,47.5783559184958
1280875.45260441,229152.370206609,11131,11393,1280875.45248,229152.37033,29492,13,38774,CNTRL,32ND AVE AND E DENNY N WAY,3, ,NONE,-122.291259008485,47.6188745571576
1275768.50943118,223947.511577278,11132,12273,1275768.50924,223947.51171,30207,13,41749,CNTRL,16TH AVE AND E ALDER W ST,0, ,NONE,-122.311557050008,47.6043410187673
1272290.62661162,260737.144638941,11133,3762,1272290.62661,260737.14451,37566,13,233656,N,1ST AVE NE AND NE 105TH ST,1, ,NONE,-122.328549601401,47.7049962710625
1265138.1091003,233047.753186598,11134,10615,1265138.10923,233047.75312,28851,13,35543,MGNL-QA,1ST AVE N AND PROSPECT S ST,0, ,NONE,-122.355369400698,47.6287164380728
1260893.95056795,251673.789429665,11135,5784,1260893.9505,251673.78937,24179,13,3729,BLRD,14TH AVE NW AND NW 70TH W ST,0, ,NONE,-122.374090321511,47.6795378280945
1266386.41527757,265516.831299841,11136,3107,1266386.41541,265516.83117,36366,13,225504,NW,DAYTON AVE N AND N 122ND ST,3, ,NONE,-122.352907822986,47.7177801402621
1265823.346221,243234.945389017,11137,8192,1265823.34622,243234.94545,26975,13,22560,LKUN,FRANCIS AVE N AND N 41ST ST,0, ,NONE,-122.353406968785,47.6566761684301
1269421.28196868,241706.752299458,11138,8656,1269421.2821,241706.75243,26875,13,22320,LKUN,WOODLAWN AVE N AND N 38TH S ST,0, ,NONE,-122.338689249507,47.6526813328079
1263238.54858635,250982.921076953,11139,5986,1263238.54852,250982.92114,24107,13,3338,BLRD-NW,7TH AVE NW AND NW 67TH ST,0, ,NONE,-122.364518625837,47.6777724819891
1288005.18310772,189912.302390426,11140,19035,1288005.18304,189912.30245,38198,13,306123,SE,59TH AVE S AND S COOPER ST,0, ,NONE,-122.259406689441,47.511683372091
1278543.56127402,210694.654219702,11141,14895,1278543.56127,210694.65409,32462,13,58311,GRDWM,CHEASTY BLVD S AND S ANDOVER ST,0, ,NONE,-122.299286892864,47.5681605979347
1263085.20439419,202064.746242866,11142,16690,1263085.20452,202064.74611,33938,13,69103,DLRD,22ND AVE SW AND DELRIDGE WAY SW,1, ,NONE,-122.36119882332,47.5436819753215
1285577.67417723,209945.360074937,11143,15046,1285577.67405,209945.36001,32577,13,59316,SE,50TH AVE S AND S DAKOTA ST,3, ,NONE,-122.270741596317,47.5664705236459
1269488.90744075,270757.309001207,11144,2487,1269488.90731,270757.30887,35714,13,219125,NW,ROSLYN PL N AND N 143RD ST,0, ,NONE,-122.340723524786,47.7323112756458
1288225.12685195,253078.317431107,11145,5413,1288225.12698,253078.3175,158990,13,8654,NE,62ND AVE NE AND NE 77TH ST,0, ,NONE,-122.263265786973,47.6848337016208
1250091.81570889,213465.545934543,11146,14100,1250091.81571,213465.54587,31790,13,53505,SW,64TH AVE SW AND SW HINDS ST,0, ,NONE,-122.414744729862,47.5742112428085
1284655.45062429,192668.613497242,11147,18507,1284655.45069,192668.6135,35297,13,80343,SE,SPEAR PL S AND S FLETCHER ST,0, ,NONE,-122.273167275432,47.5190674809792
1271267.18475458,227808.82761322,11148,11644,1271267.18469,227808.82755,489787,13,40655,DWNTN,I5 BUS TUNNEL RP AND I5 EXPR PIKE AND 9TH RP,5, ,NONE,-122.330104516118,47.6146862876506
1283324.30073492,189330.590965822,11149,46728,1283324.30061,189330.59109,489657,13,305654,SE,M L KING JR ER WAY S AND CITY LIMITS,1, ,NONE,-122.278299798777,47.5098495320229
1279324.24313082,209605.81351459,11150,46742,1279324.24326,209605.81364,352776,13,58466,SE,M L KING JR ER WAY S AND S ADAMS ST,1, ,NONE,-122.296041273361,47.5652168126828
1250406.28521322,213046.999246106,11151,14197,1250406.28509,213046.99918,31798,13,53513,SW,63RD AVE SW AND SW WILTON CT,2, ,NONE,-122.413436193654,47.5730817501329
1263601.12164272,249662.176307604,11152,6329,1263601.12158,249662.17618,25261,13,12123,BLRD-NW,5TH AVE NW AND NW 62ND ST,0, ,NONE,-122.362940563096,47.6741721629446
1258353.99274135,207840.231432781,11153,15433,1258353.99274,207840.2313,32794,13,61251,SW,SW EDMUNDS ST AND DEAD END 2 ,0, ,NONE,-122.380821190761,47.5592531108629
1257374.51664434,234903.469604492,11154,10187,1257374.51652,234903.46973,27619,13,27455,MGNL-QA,23RD AVE W AND W GARFIELD ST ON RP,0, ,NONE,-122.387000051461,47.6333775538824
1260725.75242378,238327.968359992,11155,9332,1260725.75236,238327.96842,27899,13,28552,MGNL-QA,13TH AVE W AND W RAYE ST,0, ,NONE,-122.373688654385,47.6429485537187
1287525.69062722,193051.790521637,11156,18448,1287525.69069,193051.79046,35452,13,81717,SE,57TH AVE S AND RAINIER AVE S,1, ,CITY,-122.261582319207,47.5202643960511
1263880.17066701,250321.199924275,11157,6140,1263880.17054,250321.20005,25245,13,12107,BLRD-NW,4TH AVE NW AND NW 65TH W ST,2, ,NONE,-122.361861245324,47.6759937081823
1276886.94188033,228765.099358201,11158,11464,1276886.94201,228765.09942,30115,13,41504,CNTRL-E,19TH AVE AND E HOWELL ST,3, ,NONE,-122.30739825479,47.6176047661734
1285257.01568089,244540.882734358,11159,7832,1285257.01562,244540.88286,27311,13,25110,NE,49TH AVE NE AND NE 45TH ST,0, ,NONE,-122.274664675277,47.6612807430396
1252754.57673562,212356.9261574,11160,14373,1252754.57667,212356.92609,31700,13,53125,SW,56TH AVE SW AND SW MANNING ST,0, ,NONE,-122.403867837125,47.5713220914479
1258686.04618169,203200.88147603,11161,16468,1258686.04625,203200.88154,32840,13,61346,SW,37TH AVE SW AND SW GRAHAM ST,0, ,NONE,-122.379099231014,47.5465552337134
1281521.14521307,225146.939290494,11162,12096,1281521.14515,225146.93929,30307,13,42712,CNTRL,35TH AVE AND E CHERRY ST,0, ,NONE,-122.288334330055,47.6079291766563
1273614.27518898,262384.206976637,11163,3527,1273614.27512,262384.20704,36535,13,226453,N-NW,5TH AVE NE AND NE 112TH S ST,2, ,CITY,-122.323304195801,47.7095811864881
1268373.66135961,226787.902876183,11164,11816,1268373.66123,226787.90288,29562,13,39159,DWNTN,2ND AVE AND VIRGINIA ST,1, ,CITY,-122.341752614182,47.6117330914954
1260337.82077539,257212.465339333,11165,4492,1260337.82071,257212.46534,37245,13,231721,BLRD,15TH AVE NW AND NW 90TH N ST,3, ,NONE,-122.376798364619,47.6946884140673
1273775.26962115,226843.562524244,11166,11808,1273775.26969,226843.5624,29767,13,40144,E,BROADWAY CT AND E SENECA ST,0, ,NONE,-122.319862061741,47.6121737876089
1280727.66649227,216290.801489428,11167,13547,1280727.66649,216290.80155,30844,13,46535,SE,33RD AVE S AND S DOSE TER,0, ,NONE,-122.29087048395,47.5836133451012
1270244.85118553,255488.577081576,11168,4892,1270244.85125,255488.57721,37375,13,232359,NW,WALLINGFORD AVE N AND N 85TH ST,1, ,CITY,-122.336440483284,47.6905009022997
1287349.99801904,189996.729718506,11169,19022,1287349.99815,189996.72972,38301,13,306519,SE,57TH AVE S AND RENTON AVE S,2, ,NONE,-122.262063704235,47.5118814751284
1274406.29624578,235496.094757095,11170,10078,1274406.29637,235496.09489,28265,13,30345,E,11TH AVE E AND E HOWE ST,0, ,NONE,-122.317980935296,47.6359235809224
1281051.8209886,206594.312647507,11171,15692,1281051.82086,206594.31258,33577,13,66520,SE,35TH AVE S AND S HUDSON ST,0, ,NONE,-122.288814207941,47.5570520838815
1259327.02749434,246356.950320214,11172,7251,1259327.02749,246356.95045,25174,13,11326,BLRD,LEARY AVE NW AND NW DOCK PL,1, ,NONE,-122.380016127762,47.6648785650612
1282037.15730961,268377.089350775,11173,2767,1282037.15718,268377.08922,36183,13,222710,N,36TH AVE NE AND NE 135TH ST,0, ,NONE,-122.289558847302,47.7264495169262
1281057.20025259,206888.293063805,11174,15649,1281057.20019,206888.293,33573,13,66516,SE,35TH AVE S AND S FERDINAND ST,0, ,NONE,-122.288814942679,47.5578581634989
1263505.25111462,197093.292925775,11175,17695,1263505.25111,197093.29293,34837,13,76103,DLRD,20TH AVE SW AND SW ELMGROVE ST,0, ,NONE,-122.359099391229,47.5300783043363
1265178.23959634,244289.587630108,11176,7906,1265178.23953,244289.58763,26619,13,21130,LKUN,PALATINE AVE N AND N 43RD NR ST,0, ,NONE,-122.35610875654,47.6595319284334
1258400.1225334,215515.599632636,11177,13663,1258400.12241,215515.59976,31067,13,48326,SW,39TH AVE SW AND SW OLGA ST,0, ,NONE,-122.381259625993,47.5802933545885
1255954.8653149,254720.208888784,11178,5058,1255954.86544,254720.20882,23965,13,2511,BLRD,29TH AVE NW AND LOYAL WAY NW,3, ,NONE,-122.394387015135,47.6876149783269
1262544.79965764,237732.283175394,11179,9506,1262544.79953,237732.28305,27807,13,28151,MGNL-QA,7TH AVE W AND W SMITH ST,3, ,NONE,-122.366262848278,47.641415385781
1285221.46259287,201200.587521985,11180,16892,1285221.46259,201200.58739,34419,13,73127,SE,49TH AVE S AND S HOLLY ST,0, ,NONE,-122.27152229191,47.5424827423807
1277588.85548104,259914.532478109,11181,3916,1277588.85535,259914.53254,37695,13,234511,N,20TH AVE NE AND NE 103RD ST,0, ,NONE,-122.306971129702,47.7030216725706
1285871.02464153,245846.050095692,11182,7410,1285871.02471,245846.04997,26163,13,16325,NE,NICKLAS PL NE AND NE 50TH ST,0, ,NONE,-122.272272473184,47.6648897124388
1278035.9061055,203270.807172105,11183,16453,1278035.90611,203270.80717,167335,13,65462,GRDWM,BEACON ER AVE S AND S SPENCER ST,2, ,NONE,-122.300769519152,47.5477853565413
1253279.13801615,239224.70276092,11184,9132,1253279.13808,239224.70263,27457,13,26122,MGNL-QA,W ARMOUR ST AND DEAD END 4,0, ,NONE,-122.403964504296,47.6449938295247
1265955.40369314,256927.149307042,11185,4566,1265955.40382,256927.14924,37439,13,232716,NW,PHINNEY AVE N AND N 90TH ST,0, ,NONE,-122.353968970867,47.6942129528175
1256344.0052833,239023.248808712,11186,9178,1256344.00541,239023.24881,27676,13,27653,MGNL-QA,27 LOWER AVE W AND W ARMOUR ST,0, ,NONE,-122.391517090771,47.6446124538918
1278169.29202564,249603.28145954,11187,6349,1278169.29209,249603.28133,25970,13,15503,NE,RAVENNA AVE NE AND NE 63RD ST,0, ,NONE,-122.303814108468,47.6747891672522
1274465.21310985,248780.188594699,11188,6582,1274465.21298,248780.18859,25723,13,14128,NE,9TH AVE NE AND NE RAVENNA EB BV,2, ,NONE,-122.318781977266,47.67233807708
1275663.66546308,252673.168310687,11189,5512,1275663.66546,252673.16831,24428,13,5303,NE,BROOKLYN AVE NE AND NE 75TH ST,1, ,NONE,-122.314222538376,47.68307195326
1255548.67715448,250448.596020415,11190,6098,1255548.67715,250448.59615,24035,13,2743,BLRD,30TH AVE NW AND NW 65TH ST,3, ,NONE,-122.395683762509,47.6758842380738
1282037.9706216,269044.425287455,11191,2686,1282037.97049,269044.42542,36167,13,222541,N,36TH AVE NE AND NE 137TH ST,0, ,NONE,-122.28960685012,47.7282787177152
1260258.5699593,253036.46187906,11192,5438,1260258.57002,253036.46175,23895,13,2301,BLRD,15TH AVE NW AND NW 75TH ST,1, ,CITY,-122.376780036241,47.6832379193189
1277086.49989654,237299.722022951,11193,9613,1277086.4999,237299.7219,28410,13,31529,NE,19TH AVE E AND E CALHOUN ST,2, ,NONE,-122.307251999364,47.6410085211499
1282310.47564588,247893.783857793,11194,6833,1282310.47558,247893.78399,26207,13,16525,NE,38TH AVE NE AND NE 57TH ST,0, ,NONE,-122.286876653895,47.6703191216593
1281910.66348547,197557.948158249,11195,17622,1281910.66349,197557.94829,34590,13,73746,GRDWM,38TH AVE S AND S CHICAGO ST,0, ,NONE,-122.284646468956,47.5323278472328
1258252.13462925,210482.547659487,11196,14957,1258252.13469,210482.5476,31890,13,54317,SW,39TH AVE SW AND SW DAKOTA ST,0, ,NONE,-122.381448906938,47.5664899174599
1272803.71051615,243927.62218973,11197,8011,1272803.71052,243927.62232,27200,13,23522,LKUN,LATONA AVE NE AND NE 43RD ST,3, ,NONE,-122.325142780225,47.6589492225261
1280653.93631619,213230.211470291,11198,14139,1280653.93619,213230.21147,30882,13,46745,SE,33RD AVE S AND S HANFORD S ST,0, ,NONE,-122.290934307222,47.5752204415639
1280658.93599619,220307.681237549,11199,12819,1280658.93587,220307.68117,30652,13,45325,CNTRL,32ND AVE S AND S CHARLES ST,0, ,NONE,-122.29145730204,47.5946200386441
1280733.25273226,225173.172506526,11200,12090,1280733.25267,225173.17238,30064,13,41324,CNTRL,32ND AVE AND E CHERRY ST,3, ,NONE,-122.291529782092,47.6079602008684
1262988.5874341,250987.390516967,11201,5984,1262988.58731,250987.39039,24106,13,3337,BLRD-NW,CLEOPATRA PL NW AND NW 67TH ST,0, ,NONE,-122.365533456638,47.677771094321
1259327.72010235,202504.783747315,11202,16619,1259327.72023,202504.78375,34008,13,69506,SW,35TH AVE SW AND SW MORGAN ST,1, ,CITY,-122.37644504413,47.5446825735913
1277627.69106509,265215.293507531,11203,3141,1277627.69107,265215.29338,36709,13,227523,N,20TH AVE NE AND NE 123RD ST,0, ,NONE,-122.307225718801,47.7175529747244
1263318.52842644,256994.702971116,11204,4541,1263318.52855,256994.70304,37159,13,231318,NW,7TH AVE NW AND NW 90TH ST,0, ,NONE,-122.364679599814,47.694254778507
1270861.00152215,223468.961624786,11205,12363,1270861.00152,223468.96169,30480,13,44505,DWNTN,3RD AVE AND JAMES ST,1, ,CITY,-122.331408528989,47.6027691757523
1276321.93253575,236707.075622335,11206,9791,1276321.9326,236707.07549,28436,13,31711,NE,16TH AVE E AND BOYER E AVE E,2, ,NONE,-122.310306716917,47.6393439030947
1258594.1418616,211437.084172457,11207,14731,1258594.14173,211437.0843,31871,13,54161,SW,38TH AVE SW AND BELVIDERE AVE SW,0, ,NONE,-122.380141548487,47.569125094522
1262407.4856095,233427.339682981,11208,10525,1262407.48548,233427.33968,28578,13,34136,MGNL-QA,7TH AVE W AND W HIGHLAND DR,0, ,NONE,-122.366471874087,47.6296082784254
1281286.76575683,203275.183812112,11209,16456,1281286.76563,203275.18375,33637,13,66736,GRDWM,36TH AVE S AND S RAYMOND ST,0, ,NONE,-122.287608867476,47.5479665217456
1257469.74019645,259309.798461482,11210,4048,1257469.74007,259309.79859,163724,13,230652,BLRD,26TH AVE NW AND NW NORTH BEACH DR,0, ,NONE,-122.388614320877,47.700278757033
1269559.41028883,253937.79935199,11211,5223,1269559.41022,253937.79935,24238,13,4126,NW,ASHWORTH AVE N AND GREEN LAKE DR N,2, ,NONE,-122.339099856898,47.6862135517233
1274958.28696635,206190.41843909,11212,15802,1274958.2869,206190.41857,33331,13,65534,GRDWM,15TH AVE S AND S DAWSON ST,2, ,NONE,-122.313456429973,47.5556264086393
1274160.24261354,214712.277711809,11213,13826,1274160.24274,214712.27765,31332,13,51456,GRDWM,12TH AVE S AND DEAD END 2 ,0, ,NONE,-122.317353224611,47.5789425487534
1255125.85385804,258480.391932636,11214,4210,1255125.85399,258480.39187,37011,13,230528,BLRD,WHITNEY PL NW AND NW 95TH ST,0, ,NONE,-122.398062563825,47.6978751735723
1275443.51954286,213608.822606683,11215,14057,1275443.51954,213608.82267,31658,13,52772,GRDWM,16TH AVE S AND S WINTHROP ST,0, ,NONE,-122.312068946416,47.5759857141559
1265741.79914892,251283.965045258,11216,5886,1265741.79921,251283.96511,24348,13,4737,NW,PHINNEY AVE N AND N 68TH ST,0, ,NONE,-122.354383283424,47.6787337097166
1275593.227255,248362.329842269,11217,6717,1275593.22732,248362.32978,25737,13,14142,NE,BROOKLYN AVE NE AND NE RAVENNA EB BV,2, ,NONE,-122.314171706366,47.6712523316534
1272743.70936409,229563.607903019,11218,11299,1272743.70949,229563.60797,29188,13,36858,E,E JOHN ST AND E OLIVE WAY,1, ,NONE,-122.324257055385,47.6195746632001
1260889.44503194,210573.875915572,11219,14928,1260889.4449,210573.87585,32136,13,55709,DLRD,30TH AVE SW AND SW DAKOTA ST,0, ,NONE,-122.370775632326,47.5668851789234
1266105.25905329,233107.652706653,11220,10585,1266105.25905,233107.65277,28854,13,35546,MGNL-QA,3RD AVE N AND PROSPECT ST,0, ,NONE,-122.351452692794,47.6289329885689
1280979.08198053,252562.949046582,11221,5548,1280979.08204,252562.94905,24653,13,6302,NE,33RD AVE NE AND NE 75TH ST,2, ,NONE,-122.292638790284,47.6830481975064
1258985.94487,259615.911997795,11222,3982,1258985.94487,259615.91213,36906,13,230137,BLRD,NW 99TH ST AND DEAD END,0, ,NONE,-122.382483174859,47.7012016246158
1278237.77874571,257909.156220049,11223,4337,1278237.77875,257909.15628,37731,13,234701,N,23RD AVE NE AND NE 95TH ST,2, ,NONE,-122.304180495729,47.697559009607
1276428.25778386,248071.630641982,11224,6788,1276428.25759,248071.63051,26025,13,15654,NE,16TH AVE NE AND NE RAVENNA WB BV,3, ,NONE,-122.310760454961,47.6704995284346
1267484.7235027,234309.093539879,11225,10343,1267484.7235,234309.09354,28814,13,35501,MGNL-QA,GALER ST AND TAYLOR AVE N,2, ,NONE,-122.345955115973,47.6323005491697
1254864.39670578,213916.315087005,11226,13987,1254864.39683,213916.31502,31936,13,54507,SW,50TH AVE SW AND SW HANFORD ST,0, ,NONE,-122.395450902699,47.5757139739505
1270981.96190628,223896.843033224,11227,12287,1270981.96178,223896.84316,29971,13,40771,DWNTN,4TH AVE AND CHERRY ST,1, ,CITY,-122.330952063559,47.6039484401172
1272167.6383235,229444.649502903,11228,11313,1272167.63832,229444.64937,29163,13,36755,E,BELLEVUE AVE E AND E LORETTA PL,3, ,NONE,-122.326583094277,47.6192179828809
1251863.62153471,238609.324392289,11229,9258,1251863.62141,238609.32446,27463,13,26130,MGNL-QA,W RAYE ST AND WEST VIEWMONT WAY W,3, ,NONE,-122.40965457177,47.6432277915617
1281770.97017333,252547.578678563,11230,5557,1281770.97017,252547.57855,24932,13,7714,NE,36TH AVE NE AND NE 75TH ST,3, ,NONE,-122.289423336293,47.6830471866819
1267581.7590228,212023.102349058,11231,14553,1267581.75902,212023.10235,32168,13,56212,GRDWM,WEST SEATTLE BR EB AND ALASKAN WY VI NB ON RP,1, ,NONE,-122.343787700614,47.5712207364719
1273071.14699642,236369.457829997,11232,9877,1273071.14706,236369.45783,28312,13,30701,LKUN,BOYLSTON AVE E AND E BOSTON ST,2, ,NONE,-122.323463937249,47.6382467074917
1272417.12702775,195600.589564249,11233,17989,1272417.12696,195600.58944,35094,13,78131,GRDWM,8TH AVE S AND S CLOVERDALE ST,1, ,CITY,-122.322915613836,47.5264654743047
1260652.7053197,256383.251450494,11234,4682,1260652.70532,256383.25139,37257,13,231733,BLRD,MARY AVE NW AND NW 87TH ST,0, ,NONE,-122.375452521198,47.6924329009534
1257585.01494856,237818.450023472,11235,9476,1257585.01508,237818.45009,27592,13,27127,MGNL-QA,W SMITH ST AND DEAD END 1,0, ,NONE,-122.386385052516,47.6413789565095
1274821.89189422,214894.963727996,11236,13789,1274821.89189,214894.9636,31302,13,51320,GRDWM,14TH AVE S AND S LANDER ST,0, ,NONE,-122.314687223748,47.5794782333868
1281929.62175749,245086.420718923,11237,7638,1281929.62182,245086.42065,26250,13,16739,NE,37TH AVE NE AND NE 47TH ST,0, ,NONE,-122.288206763102,47.6626044230378
1284203.61753581,263072.261697337,11238,3438,1284203.6176,263072.26157,36777,13,228306,N,DURLAND AVE NE AND DEAD END 2,0, ,NONE,-122.280352557786,47.7120210600104
1263787.58653891,211047.790284067,11239,14833,1263787.5866,211047.79022,32042,13,55302,DLRD,20TH AVE SW AND SW ANDOVER ST,0, ,NONE,-122.359076577694,47.5683422695394
1258752.01885375,205185.581894055,11240,16055,1258752.01873,205185.58196,32809,13,61315,SW,37TH AVE SW AND SW FINDLAY ST,0, ,NONE,-122.378993550982,47.5519988085603
1283941.47404756,232616.201250151,11241,10697,1283941.47411,232616.20112,29407,13,38114,E,E PROSPECT ST AND DEAD END E,0, ,NONE,-122.279093188696,47.6285274870397
1282514.4430701,235297.260196894,11242,10108,1282514.44307,235297.2602,28524,13,32725,E,E HOWE ST AND DEAD END 4,0, ,NONE,-122.285084542855,47.6358026309932
1269842.73681712,231886.205985397,11243,47270,1269842.73695,231886.20611,577500,13,986,LKUN,LAKE UNION PARK ACCESS RD AND VALLEY ST,1, , ,-122.336201500849,47.6257861504494
1280474.26047601,225183.918554544,11244,12088,1280474.26054,225183.91849,30065,13,41325,CNTRL,31ST AVE AND E CHERRY ST,3, ,NONE,-122.292580339835,47.6079761979659
1255443.18525037,195349.144187987,11245,18021,1255443.18519,195349.14419,34799,13,75703,SW,46TH AVE SW AND SW TRENTON ST,0, ,NONE,-122.391583476097,47.5248548567303
1265051.09188421,196416.561021075,11246,17832,1265051.09201,196416.56102,35005,13,77516,DLRD,14TH AVE SW AND SW THISTLE E ST,0, ,NONE,-122.352789258133,47.5283072553836
1261621.87626469,198454.757119164,11247,17418,1261621.87626,198454.75699,34076,13,69749,DLRD,26TH PL SW AND SW HOLDEN ST,3, ,NONE,-122.366831230998,47.5337073890505
1255612.86237055,236149.557989761,11248,9914,1255612.86224,236149.55793,27708,13,27731,MGNL-QA,29TH AVE W AND W NEWTON ST,0, ,NONE,-122.394246088023,47.6366952668474
1274316.2872217,267301.797893673,11249,2891,1274316.28729,267301.79783,35883,13,220319,N-NW,8TH AVE NE AND NE 130TH ST,0, ,NONE,-122.320839357824,47.7230973630925
1280179.40677971,252578.021558598,11250,5543,1280179.40665,252578.02156,24656,13,6305,NE,30TH AVE NE AND NE 75TH ST,2, ,NONE,-122.295885828823,47.6830478954993
1280181.8263637,219834.134293064,11251,12878,1280181.82636,219834.13442,30664,13,45339,CNTRL,30TH AVE S AND S NORMAN ST,0, ,NONE,-122.293354189061,47.593297249911
1258433.22678943,215830.64424096,11252,13633,1258433.22679,215830.64437,31062,13,48319,SW,39TH AVE SW AND SW ADMIRAL WAY,1, ,NONE,-122.381151195876,47.58115869715
1275017.87672642,209726.24013871,11253,15107,1275017.87679,209726.24014,32298,13,57325,GRDWM,15TH AVE S AND S NEVADA ST,1, ,NONE,-122.313490544789,47.5653211831529
1278980.16639447,267155.329349518,11254,2905,1278980.1662,267155.32922,36059,13,221330,N,25TH AVE NE AND NE 130TH ST,0, ,NONE,-122.301882779525,47.7229414479627
1255680.26384261,238520.094248191,11255,9288,1255680.26397,238520.09412,27643,13,27524,MGNL-QA,29TH AVE W AND W RAYE ST,0, ,NONE,-122.394167757721,47.6431964732844
1257046.96611601,252397.156406403,11256,5602,1257046.96605,252397.15628,24005,13,2713,BLRD,26TH AVE NW AND NW 73RD ST,0, ,NONE,-122.389763159992,47.6813083141073
1260437.23658349,189172.631285667,11257,19207,1260437.23652,189172.63116,38111,13,301718,SW,SEOLA BEACH DR SW AND SW 106TH ST,2, ,NONE,-122.370875133724,47.5082007867897
1272500.30795583,254750.357432812,11258,5054,1272500.30802,254750.35743,24555,13,5544,NW,85TH ST ON RP AND BANNER WAY NE,1, ,NONE,-122.327226177276,47.688597863368
1264304.01297145,256969.221435085,11259,4552,1264304.01284,256969.22131,37162,13,231321,NW,3RD AVE NW AND NW 90TH ST,2, ,NONE,-122.360676674614,47.6942386217384
1256486.29699545,195988.85420464,11260,17897,1256486.29712,195988.85414,339069,13,75650,SW,SW CLOVERDALE ST AND DEAD END 4,0, ,NONE,-122.387414723743,47.5266660805718
